dialog_id,title,turn_count,turn,author,text,N-gram labels,Cosine label,All labels,Intersection,Union (without disambiguities)
counsel_chat | 1513,My boyfriend is upset about my friendship with another guy,2,2,listener,"If you go to this person for emotional support before your boyfriend, then it is very likely you're involved in some ""emotional infidelity"".",,,,,
counsel_chat | 1513,My boyfriend is upset about my friendship with another guy,2,2,listener,"When we turn to others instead of our partner, it is as if we ""ran into another person's arms"" instead of theirs.",['Give Information'],,['Give Information'],,Give Information
counsel_chat | 1513,My boyfriend is upset about my friendship with another guy,2,2,listener,"No matter who you are, that hurts.",,Support,['Support'],,Support
counsel_chat | 1515,My boyfriend is upset about my friendship with another guy,2,1,speaker,"I have a friend that who I used to be in a relationship with. It was brief and turned into us being just good friends.
   I spent the weekend with him and it upset my boyfriend. Was i wrong?",,,,,
counsel_chat | 1515,My boyfriend is upset about my friendship with another guy,2,2,listener,"While you can't be responsible for your boyfriend's feelings, relationships do come with expectations.",,,,,
counsel_chat | 1515,My boyfriend is upset about my friendship with another guy,2,2,listener,Both people in a relationship bring their own expectations into it.,,,,,
counsel_chat | 1515,My boyfriend is upset about my friendship with another guy,2,2,listener,"These expectations are usually unspoken, but result in conflict as you are experiencing here!",,,,,
counsel_chat | 1515,My boyfriend is upset about my friendship with another guy,2,2,listener,Your boyfriend expects you not to spend the weekend with this guy.,,,,,
counsel_chat | 1515,My boyfriend is upset about my friendship with another guy,2,2,listener,He may expect you not to spend the weekend with any guy at all.,,,,,
counsel_chat | 1515,My boyfriend is upset about my friendship with another guy,2,2,listener,He may expect you to spend every single weekend with him!,,,,,
counsel_chat | 1515,My boyfriend is upset about my friendship with another guy,2,2,listener,You'll have to decide if his expectations are ones you can live with.,,,,,
counsel_chat | 1515,My boyfriend is upset about my friendship with another guy,2,2,listener,"Relationships do require some compromise out of concern for our partner, but you get to choose how much you compromise.",,,,,
counsel_chat | 1515,My boyfriend is upset about my friendship with another guy,2,2,listener,We get upset about things that make us feel insecure.,,Give Information,['Give Information'],,Give Information
counsel_chat | 1515,My boyfriend is upset about my friendship with another guy,2,2,listener,You spending the weekend with an ex makes your boyfriend feel insecure.,,,,,
counsel_chat | 1515,My boyfriend is upset about my friendship with another guy,2,2,listener,That doesn't mean you did anything wrong.,,Support,['Support'],,Support
counsel_chat | 1515,My boyfriend is upset about my friendship with another guy,2,2,listener,"It just means that you have to decide if it's more important for you to maintain your freedom to spend weekends with whomever you wish, or to help your boyfriend feel secure in your relationship.",,,,,
counsel_chat | 1515,My boyfriend is upset about my friendship with another guy,2,2,listener,Good luck!,,Support,['Support'],,Support
counsel_chat | 1515,My boyfriend is upset about my friendship with another guy,2,2,listener,"Hope that helps,Allison",,Support,['Support'],,Support
counsel_chat | 1516,My boyfriend is upset about my friendship with another guy,2,1,speaker,"I have a friend that who I used to be in a relationship with. It was brief and turned into us being just good friends.
   I spent the weekend with him and it upset my boyfriend. Was i wrong?",,,,,
counsel_chat | 1516,My boyfriend is upset about my friendship with another guy,2,2,listener,Hello.,,Other,['Other'],,Other
counsel_chat | 1516,My boyfriend is upset about my friendship with another guy,2,2,listener,There are a number of factors playing into this situation.,,Give Information,['Give Information'],,Give Information
counsel_chat | 1516,My boyfriend is upset about my friendship with another guy,2,2,listener,A former romantic partner coming back onto the scene during a current relationship; you spending alone time (and spending the night) with that former partner; and the uneasy feelings experienced by your current partner (boyfriend).,,,,,
counsel_chat | 1516,My boyfriend is upset about my friendship with another guy,2,2,listener,Now those are the ones you have openly expressed.,,,,,
counsel_chat | 1516,My boyfriend is upset about my friendship with another guy,2,2,listener,There are very likely other issues that prompted this behavior on your part.,,,,,
counsel_chat | 1516,My boyfriend is upset about my friendship with another guy,2,2,listener,You ask if you were wrong.,,,,,
counsel_chat | 1516,My boyfriend is upset about my friendship with another guy,2,2,listener,"It is not a question I will be able to answer, because it is not one I am meant to answer.","['Give Information', 'Advise without Permission']",,"['Give Information', 'Advise without Permission']",,
counsel_chat | 1516,My boyfriend is upset about my friendship with another guy,2,2,listener,It is up to you to find that truth.,,,,,
counsel_chat | 1516,My boyfriend is upset about my friendship with another guy,2,2,listener,"Now, if you are feeling guilty, was it because of some sexual engagement occurred when you spent the night?",['Advise without Permission'],Closed Question,"['Advise without Permission', 'Closed Question']",,
counsel_chat | 1516,My boyfriend is upset about my friendship with another guy,2,2,listener,"If so, you might want to look at why that happened.",,,,,
counsel_chat | 1516,My boyfriend is upset about my friendship with another guy,2,2,listener,Do you feel secure in your current relationship?,,Closed Question,['Closed Question'],,Closed Question
counsel_chat | 1516,My boyfriend is upset about my friendship with another guy,2,2,listener,"Is this the relationship you want, or do you want to be with the former boyfriend?Important questions, but ones you need to ask and answer.","['Closed Question', 'Open Question']",Advise without Permission,"['Closed Question', 'Open Question', 'Advise without Permission']",,
counsel_chat | 1516,My boyfriend is upset about my friendship with another guy,2,2,listener,"Odds are, there is something that triggered this event to occur and it becomes a focal point in discovering any unexplored discomfort or other issues with your current boyfriend.",,,,,
